request_id,citizen_id,request_timestamp,service_type,documents_submitted,wait_time_minutes,audit_outcome,audit_completion_date,final_decision_amount,closure_reason
7503,83495,2023-01-21T06:00:00,ID_RENEWAL,3,108,passed,2023-02-26T06:00:00,169.82,
7504,86067,2024-06-04T22:00:00,ID_RENEWAL,9,104,flagged,2024-07-20T22:00:00,1170.13,AUDIT_DONE
7505,29361,2024-02-05T04:00:00,BIRTH_CERT,8,178,passed,2024-02-12T04:00:00,82.8,
7506,85221,2023-10-30T05:00:00,ID_RENEWAL,6,16,flagged,2023-12-28T05:00:00,984.96,AUDIT_DONE
7507,73065,2024-01-06T06:00:00,ID_RENEWAL,6,52,passed,2024-01-23T06:00:00,197.35,
7508,27864,2024-04-20T12:00:00,BIRTH_CERT,12,101,rejected,2024-05-15T12:00:00,18.8,AUDIT_DONE
7509,72181,2023-07-14T06:00:00,ID_RENEWAL,9,7,passed,2023-09-07T06:00:00,133.8,
7510,48799,2023-04-29T14:00:00,BIRTH_CERT,8,76,passed,2023-05-20T14:00:00,3.95,
7511,81775,2024-01-20T08:00:00,TAX_CERT,10,30,passed,2024-02-25T08:00:00,64.69,
7512,39656,2023-04-08T04:00:00,FAMILY_STATUS,4,57,passed,2023-05-28T04:00:00,63.77,
7513,13908,2024-05-25T12:00:00,TAX_CERT,3,27,flagged,2024-07-11T12:00:00,1144.06,AUDIT_DONE
7514,63523,2024-04-08T11:00:00,BUSINESS_PERMIT,2,77,passed,2024-05-31T11:00:00,56.04,
7515,69491,2024-06-24T21:00:00,TAX_CERT,10,144,passed,2024-08-09T21:00:00,190.29,
7516,91840,2023-05-14T14:00:00,BUSINESS_PERMIT,9,101,passed,2023-06-08T14:00:00,162.44,
7517,28502,2023-08-09T11:00:00,ID_RENEWAL,6,92,passed,2023-08-20T11:00:00,196.66,
7518,35076,2023-03-24T08:00:00,FAMILY_STATUS,11,152,flagged,2023-04-20T08:00:00,1217.62,AUDIT_DONE
7519,84615,2024-01-10T07:00:00,BUSINESS_PERMIT,1,22,flagged,2024-02-03T07:00:00,1265.16,AUDIT_DONE
7520,86992,2023-03-01T10:00:00,BIRTH_CERT,10,75,rejected,2023-04-19T10:00:00,18.04,AUDIT_DONE
7521,14925,2023-04-13T08:00:00,TAX_CERT,6,38,flagged,2023-04-28T08:00:00,884.38,AUDIT_DONE
7522,93252,2024-05-31T17:00:00,BUSINESS_PERMIT,11,122,passed,2024-06-22T17:00:00,90.41,
7523,10806,2023-01-23T09:00:00,ID_RENEWAL,3,18,passed,2023-03-22T09:00:00,183.55,
7524,15300,2023-10-21T13:00:00,ID_RENEWAL,9,125,passed,2023-11-02T13:00:00,70.73,
7525,53404,2024-06-22T09:00:00,BUSINESS_PERMIT,9,111,passed,2024-08-11T09:00:00,35.06,
7526,94325,2024-06-13T12:00:00,FAMILY_STATUS,3,47,passed,2024-08-06T12:00:00,11.03,
7527,75257,2023-09-30T09:00:00,TAX_CERT,2,118,passed,2023-10-31T09:00:00,69.44,
7528,85154,2023-05-28T19:00:00,ID_RENEWAL,4,179,flagged,2023-07-22T19:00:00,1573.56,AUDIT_DONE
7529,41501,2024-04-21T00:00:00,FAMILY_STATUS,7,65,passed,2024-05-07T00:00:00,129.22,
7530,53749,2024-06-21T23:00:00,ID_RENEWAL,4,144,passed,2024-08-09T23:00:00,115.16,
7531,15219,2024-04-18T11:00:00,FAMILY_STATUS,11,36,passed,2024-04-26T11:00:00,92.93,
7532,70574,2024-06-17T06:00:00,TAX_CERT,12,2,passed,2024-07-02T06:00:00,89.33,
7533,50235,2023-06-24T11:00:00,TAX_CERT,6,55,passed,2023-08-16T11:00:00,92.01,
7534,54210,2023-08-28T04:00:00,ID_RENEWAL,12,102,flagged,2023-09-12T04:00:00,993.55,AUDIT_DONE
7535,99148,2024-03-11T06:00:00,TAX_CERT,5,136,passed,2024-05-04T06:00:00,47.13,
7536,73274,2023-08-26T00:00:00,FAMILY_STATUS,2,67,flagged,2023-09-29T00:00:00,1293.01,AUDIT_DONE
7537,48684,2023-01-31T07:00:00,ID_RENEWAL,9,15,flagged,2023-03-26T07:00:00,1973.42,AUDIT_DONE
7538,25849,2023-11-19T22:00:00,ID_RENEWAL,3,16,passed,2023-11-28T22:00:00,99.0,
7539,80700,2023-10-10T08:00:00,ID_RENEWAL,4,56,passed,2023-11-23T08:00:00,152.7,
7540,17188,2023-09-05T08:00:00,BIRTH_CERT,1,170,passed,2023-09-13T08:00:00,81.78,
7541,78343,2024-05-07T12:00:00,FAMILY_STATUS,9,75,passed,2024-06-03T12:00:00,78.46,
7542,56093,2023-06-09T05:00:00,BUSINESS_PERMIT,6,48,flagged,2023-07-19T05:00:00,1327.81,AUDIT_DONE
7543,28552,2023-12-10T11:00:00,BIRTH_CERT,12,112,flagged,2024-01-05T11:00:00,1863.32,AUDIT_DONE
7544,57128,2023-06-29T15:00:00,TAX_CERT,8,88,passed,2023-07-15T15:00:00,120.6,
7545,32686,2024-02-22T14:00:00,ID_RENEWAL,5,157,passed,2024-04-17T14:00:00,171.62,
7546,76742,2024-03-10T12:00:00,ID_RENEWAL,1,157,rejected,2024-03-29T12:00:00,17.76,AUDIT_DONE
7547,12851,2023-10-09T19:00:00,TAX_CERT,9,116,passed,2023-12-02T19:00:00,57.55,
7548,16648,2023-11-22T14:00:00,FAMILY_STATUS,8,116,passed,2023-12-15T14:00:00,24.04,
7549,74274,2023-09-09T16:00:00,FAMILY_STATUS,7,55,passed,2023-09-20T16:00:00,150.88,
7550,71332,2023-12-26T06:00:00,BUSINESS_PERMIT,4,120,passed,2024-02-01T06:00:00,59.51,
7551,28724,2023-08-11T01:00:00,BUSINESS_PERMIT,12,112,passed,2023-09-19T01:00:00,107.26,
7552,86910,2024-03-17T11:00:00,ID_RENEWAL,5,162,flagged,2024-05-02T11:00:00,1827.73,AUDIT_DONE
7553,93918,2023-12-20T21:00:00,TAX_CERT,11,142,passed,2023-12-28T21:00:00,43.82,
7554,98657,2024-05-18T16:00:00,FAMILY_STATUS,6,136,rejected,2024-07-06T16:00:00,45.99,AUDIT_DONE
7555,91797,2023-05-10T18:00:00,ID_RENEWAL,9,52,passed,2023-05-24T18:00:00,93.49,
7556,55500,2024-04-16T10:00:00,FAMILY_STATUS,1,82,passed,2024-06-07T10:00:00,19.83,
7557,81435,2024-01-08T03:00:00,ID_RENEWAL,1,127,rejected,2024-02-24T03:00:00,40.33,AUDIT_DONE
7558,79174,2024-06-17T12:00:00,BIRTH_CERT,10,98,flagged,2024-07-29T12:00:00,903.67,AUDIT_DONE
7559,87684,2023-01-29T02:00:00,BUSINESS_PERMIT,8,19,flagged,2023-02-13T02:00:00,1326.06,AUDIT_DONE
7560,25319,2023-01-09T02:00:00,FAMILY_STATUS,12,48,flagged,2023-02-26T02:00:00,1408.41,AUDIT_DONE
7561,93755,2024-02-20T05:00:00,ID_RENEWAL,11,67,passed,2024-03-21T05:00:00,78.07,
7562,42344,2023-04-09T12:00:00,FAMILY_STATUS,10,124,passed,2023-05-03T12:00:00,2.1,
7563,48976,2023-06-05T12:00:00,BUSINESS_PERMIT,9,33,flagged,2023-07-20T12:00:00,1730.56,AUDIT_DONE
7564,75089,2023-03-27T18:00:00,ID_RENEWAL,12,1,passed,2023-04-14T18:00:00,133.23,
7565,91717,2023-02-02T22:00:00,TAX_CERT,8,64,passed,2023-03-04T22:00:00,190.02,
7566,76678,2023-05-04T05:00:00,BIRTH_CERT,4,10,flagged,2023-05-30T05:00:00,1043.39,AUDIT_DONE
7567,68046,2023-03-04T10:00:00,TAX_CERT,7,65,rejected,2023-03-16T10:00:00,10.22,AUDIT_DONE
7568,37463,2023-03-22T23:00:00,ID_RENEWAL,1,166,passed,2023-04-23T23:00:00,168.09,
7569,95452,2023-03-14T16:00:00,ID_RENEWAL,12,99,flagged,2023-03-22T16:00:00,1676.37,AUDIT_DONE
7570,57398,2024-05-21T17:00:00,BIRTH_CERT,4,90,passed,2024-06-15T17:00:00,63.89,
7571,48312,2023-07-14T03:00:00,BUSINESS_PERMIT,9,28,passed,2023-08-12T03:00:00,19.02,
7572,56907,2023-01-04T18:00:00,ID_RENEWAL,10,128,passed,2023-01-26T18:00:00,164.62,
7573,73280,2023-12-17T08:00:00,ID_RENEWAL,12,2,passed,2024-01-09T08:00:00,170.84,
7574,24502,2024-01-29T22:00:00,TAX_CERT,3,162,passed,2024-03-11T22:00:00,38.37,
7575,11092,2023-04-01T09:00:00,BUSINESS_PERMIT,6,60,flagged,2023-05-19T09:00:00,1137.74,AUDIT_DONE
7576,97351,2023-05-17T00:00:00,BIRTH_CERT,8,137,flagged,2023-06-15T00:00:00,1675.29,AUDIT_DONE
7577,73368,2023-10-11T10:00:00,BUSINESS_PERMIT,9,78,passed,2023-11-15T10:00:00,26.43,
7578,73556,2023-01-06T04:00:00,TAX_CERT,2,142,rejected,2023-02-09T04:00:00,21.18,AUDIT_DONE
7579,47188,2023-12-10T05:00:00,FAMILY_STATUS,8,152,passed,2024-02-07T05:00:00,145.33,
7580,93974,2023-10-05T11:00:00,TAX_CERT,2,151,passed,2023-10-31T11:00:00,88.01,
7581,46265,2023-03-08T23:00:00,FAMILY_STATUS,1,143,passed,2023-04-30T23:00:00,83.18,
7582,31899,2023-07-24T23:00:00,FAMILY_STATUS,8,27,passed,2023-08-16T23:00:00,134.05,
7583,54251,2024-03-31T23:00:00,TAX_CERT,6,70,passed,2024-04-22T23:00:00,45.81,
7584,78183,2023-09-22T18:00:00,BIRTH_CERT,8,33,rejected,2023-10-25T18:00:00,49.29,AUDIT_DONE
7585,38986,2024-06-05T20:00:00,FAMILY_STATUS,11,50,passed,2024-07-31T20:00:00,179.57,
7586,93846,2023-01-27T05:00:00,BIRTH_CERT,3,115,rejected,2023-02-28T05:00:00,13.08,AUDIT_DONE
7587,72496,2023-01-08T06:00:00,ID_RENEWAL,4,133,passed,2023-01-29T06:00:00,174.87,
7588,31319,2023-12-14T16:00:00,TAX_CERT,8,176,flagged,2023-12-29T16:00:00,1673.93,AUDIT_DONE
7589,14397,2023-03-26T21:00:00,FAMILY_STATUS,11,171,passed,2023-04-04T21:00:00,144.73,
7590,34607,2023-01-13T20:00:00,TAX_CERT,3,55,passed,2023-01-23T20:00:00,56.25,
7591,37550,2024-05-05T20:00:00,FAMILY_STATUS,4,142,passed,2024-07-04T20:00:00,183.87,
7592,81177,2023-02-03T01:00:00,TAX_CERT,3,25,passed,2023-02-25T01:00:00,145.51,
7593,54410,2024-02-17T12:00:00,BIRTH_CERT,7,145,passed,2024-03-21T12:00:00,151.09,
7594,81041,2024-01-20T23:00:00,FAMILY_STATUS,10,78,passed,2024-02-26T23:00:00,121.15,
7595,52040,2023-04-27T07:00:00,TAX_CERT,12,165,flagged,2023-05-24T07:00:00,1152.51,AUDIT_DONE
7596,86223,2023-06-15T19:00:00,FAMILY_STATUS,7,128,passed,2023-07-12T19:00:00,98.32,
7597,61628,2023-06-09T17:00:00,ID_RENEWAL,4,23,passed,2023-07-28T17:00:00,108.73,
7598,77128,2024-02-12T13:00:00,ID_RENEWAL,7,59,passed,2024-04-09T13:00:00,59.88,
7599,48709,2023-03-25T03:00:00,BIRTH_CERT,6,67,flagged,2023-04-12T03:00:00,1254.95,AUDIT_DONE
7600,24918,2024-04-20T14:00:00,ID_RENEWAL,1,92,passed,2024-06-02T14:00:00,51.83,
7601,56316,2023-09-24T01:00:00,ID_RENEWAL,7,96,passed,2023-10-26T01:00:00,197.49,
7602,88270,2023-07-05T13:00:00,ID_RENEWAL,8,176,passed,2023-07-29T13:00:00,129.71,
7603,57932,2024-04-14T11:00:00,BUSINESS_PERMIT,4,90,passed,2024-05-07T11:00:00,102.7,
7604,53347,2023-06-18T18:00:00,ID_RENEWAL,4,57,passed,2023-07-22T18:00:00,120.12,
7605,16909,2023-12-09T22:00:00,BIRTH_CERT,9,40,passed,2023-12-29T22:00:00,190.53,
7606,57714,2023-11-03T15:00:00,BUSINESS_PERMIT,7,10,passed,2023-12-06T15:00:00,85.38,
7607,49129,2023-03-27T05:00:00,FAMILY_STATUS,5,145,rejected,2023-04-17T05:00:00,34.17,AUDIT_DONE
7608,36829,2023-04-10T09:00:00,BIRTH_CERT,7,125,flagged,2023-05-24T09:00:00,1811.99,AUDIT_DONE
7609,94228,2023-06-03T11:00:00,BIRTH_CERT,11,43,flagged,2023-06-28T11:00:00,921.11,AUDIT_DONE
7610,16251,2023-08-18T15:00:00,BIRTH_CERT,4,87,passed,2023-10-03T15:00:00,131.57,
7611,65287,2023-08-19T02:00:00,BUSINESS_PERMIT,12,21,flagged,2023-09-27T02:00:00,1626.08,AUDIT_DONE
7612,36136,2023-09-28T08:00:00,TAX_CERT,8,135,rejected,2023-11-02T08:00:00,41.69,AUDIT_DONE
7613,43194,2023-01-04T14:00:00,FAMILY_STATUS,2,137,passed,2023-02-19T14:00:00,19.43,
7614,20762,2023-04-28T21:00:00,BIRTH_CERT,9,37,passed,2023-06-16T21:00:00,120.56,
7615,98246,2024-04-23T21:00:00,BUSINESS_PERMIT,1,30,passed,2024-06-04T21:00:00,144.02,
7616,86783,2023-10-02T00:00:00,BIRTH_CERT,6,70,passed,2023-11-29T00:00:00,12.92,
7617,25910,2023-11-03T22:00:00,ID_RENEWAL,12,155,passed,2023-12-30T22:00:00,63.68,
7618,50671,2024-05-07T09:00:00,ID_RENEWAL,3,100,passed,2024-06-11T09:00:00,26.21,
7619,75726,2023-10-31T11:00:00,BIRTH_CERT,2,43,flagged,2023-11-28T11:00:00,1428.62,AUDIT_DONE
7620,55306,2023-08-12T20:00:00,BUSINESS_PERMIT,8,8,passed,2023-09-03T20:00:00,9.89,
7621,50814,2023-10-10T07:00:00,BIRTH_CERT,2,143,passed,2023-10-18T07:00:00,23.32,
7622,81050,2023-07-03T08:00:00,FAMILY_STATUS,7,10,flagged,2023-07-19T08:00:00,944.62,AUDIT_DONE
7623,69974,2023-09-23T21:00:00,TAX_CERT,11,146,passed,2023-11-09T21:00:00,159.38,
7624,82562,2024-02-14T07:00:00,BUSINESS_PERMIT,2,167,passed,2024-02-21T07:00:00,102.4,
7625,85778,2024-03-23T14:00:00,FAMILY_STATUS,1,69,rejected,2024-05-16T14:00:00,38.7,AUDIT_DONE
7626,60771,2024-04-04T19:00:00,FAMILY_STATUS,1,55,passed,2024-06-03T19:00:00,134.15,
7627,75647,2023-06-03T23:00:00,FAMILY_STATUS,11,136,passed,2023-07-16T23:00:00,170.45,
7628,64876,2024-05-29T15:00:00,FAMILY_STATUS,7,160,passed,2024-07-26T15:00:00,107.54,
7629,46925,2024-06-14T22:00:00,BIRTH_CERT,5,20,rejected,2024-07-06T22:00:00,4.02,AUDIT_DONE
7630,15550,2024-01-24T01:00:00,BUSINESS_PERMIT,6,155,flagged,2024-03-02T01:00:00,1045.09,AUDIT_DONE
7631,37491,2023-05-30T14:00:00,BUSINESS_PERMIT,3,58,passed,2023-07-21T14:00:00,78.27,
7632,51985,2023-04-02T03:00:00,BUSINESS_PERMIT,4,133,flagged,2023-04-12T03:00:00,1440.45,AUDIT_DONE
7633,49629,2023-04-16T13:00:00,BIRTH_CERT,3,159,passed,2023-05-16T13:00:00,99.5,
7634,44985,2024-05-19T01:00:00,BUSINESS_PERMIT,12,14,passed,2024-06-02T01:00:00,50.99,
7635,15785,2023-10-14T16:00:00,ID_RENEWAL,4,132,flagged,2023-11-15T16:00:00,1556.15,AUDIT_DONE
7636,67601,2024-03-21T13:00:00,BIRTH_CERT,9,87,passed,2024-04-26T13:00:00,152.18,
7637,38229,2023-12-07T07:00:00,BIRTH_CERT,12,36,passed,2024-01-04T07:00:00,90.1,
7638,84797,2023-08-03T01:00:00,BIRTH_CERT,4,165,passed,2023-09-18T01:00:00,15.16,
7639,62045,2023-08-02T04:00:00,ID_RENEWAL,7,6,passed,2023-09-22T04:00:00,108.35,
7640,34808,2024-01-16T23:00:00,BUSINESS_PERMIT,8,165,flagged,2024-01-31T23:00:00,1142.47,AUDIT_DONE
7641,71250,2023-07-24T14:00:00,ID_RENEWAL,12,135,passed,2023-08-05T14:00:00,43.72,
7642,25236,2024-03-19T10:00:00,TAX_CERT,9,140,passed,2024-04-20T10:00:00,56.98,
7643,61096,2023-02-10T08:00:00,TAX_CERT,7,87,passed,2023-03-16T08:00:00,75.57,
7644,24857,2024-01-30T23:00:00,TAX_CERT,4,101,passed,2024-03-19T23:00:00,141.21,
7645,33996,2023-05-27T21:00:00,ID_RENEWAL,3,46,passed,2023-06-21T21:00:00,11.62,
7646,34377,2023-02-28T07:00:00,ID_RENEWAL,8,153,flagged,2023-04-11T07:00:00,1960.95,AUDIT_DONE
7647,75324,2023-11-06T20:00:00,ID_RENEWAL,9,115,passed,2023-11-26T20:00:00,143.29,
7648,84563,2023-04-05T05:00:00,TAX_CERT,4,52,passed,2023-05-26T05:00:00,89.47,
7649,27018,2024-05-21T20:00:00,BIRTH_CERT,8,89,passed,2024-07-05T20:00:00,16.16,
7650,47461,2023-05-13T19:00:00,FAMILY_STATUS,3,7,passed,2023-05-20T19:00:00,41.83,
7651,71931,2024-04-30T08:00:00,FAMILY_STATUS,12,2,passed,2024-05-10T08:00:00,177.78,
7652,85998,2023-03-22T02:00:00,BUSINESS_PERMIT,4,155,passed,2023-04-24T02:00:00,26.9,
7653,39394,2023-11-16T19:00:00,ID_RENEWAL,4,140,flagged,2023-12-28T19:00:00,1727.78,AUDIT_DONE
7654,83673,2023-09-02T17:00:00,TAX_CERT,1,177,passed,2023-09-24T17:00:00,137.04,
7655,63029,2023-08-29T13:00:00,ID_RENEWAL,12,117,flagged,2023-09-17T13:00:00,1800.44,AUDIT_DONE
7656,47820,2023-11-03T23:00:00,FAMILY_STATUS,1,73,passed,2023-12-18T23:00:00,82.81,
7657,19799,2024-03-06T02:00:00,ID_RENEWAL,11,82,passed,2024-04-23T02:00:00,101.02,
7658,85825,2024-02-12T22:00:00,TAX_CERT,10,155,passed,2024-04-10T22:00:00,179.62,
7659,54950,2023-06-18T07:00:00,BIRTH_CERT,2,159,passed,2023-08-09T07:00:00,100.92,
7660,99114,2023-08-04T20:00:00,BIRTH_CERT,11,38,passed,2023-08-13T20:00:00,181.34,
7661,28569,2024-06-14T22:00:00,BUSINESS_PERMIT,2,2,passed,2024-08-06T22:00:00,45.93,
7662,50498,2023-11-04T23:00:00,FAMILY_STATUS,8,133,passed,2023-12-20T23:00:00,6.92,
7663,42816,2023-05-07T00:00:00,TAX_CERT,9,138,passed,2023-05-31T00:00:00,152.33,
7664,22072,2023-12-14T07:00:00,BUSINESS_PERMIT,8,75,passed,2024-01-09T07:00:00,119.63,
7665,38199,2024-05-28T10:00:00,BIRTH_CERT,9,68,passed,2024-06-13T10:00:00,99.88,
7666,59045,2023-05-14T16:00:00,BUSINESS_PERMIT,11,164,passed,2023-05-25T16:00:00,11.06,
7667,68279,2023-03-12T19:00:00,BIRTH_CERT,2,3,passed,2023-04-25T19:00:00,48.0,
7668,49428,2023-06-29T07:00:00,TAX_CERT,5,24,passed,2023-07-15T07:00:00,149.49,
7669,59354,2023-12-23T01:00:00,TAX_CERT,6,156,passed,2024-01-02T01:00:00,40.67,
7670,71344,2024-03-09T17:00:00,BUSINESS_PERMIT,5,73,flagged,2024-04-14T17:00:00,1935.06,AUDIT_DONE
7671,34506,2024-02-29T02:00:00,BIRTH_CERT,12,121,rejected,2024-04-04T02:00:00,31.69,AUDIT_DONE
7672,58098,2024-03-03T04:00:00,BIRTH_CERT,12,6,passed,2024-04-10T04:00:00,153.68,
7673,13808,2023-04-01T01:00:00,BIRTH_CERT,2,177,rejected,2023-04-11T01:00:00,15.43,AUDIT_DONE
7674,22672,2023-06-03T11:00:00,ID_RENEWAL,10,163,passed,2023-07-02T11:00:00,9.47,
7675,51940,2024-05-05T13:00:00,TAX_CERT,9,42,flagged,2024-05-19T13:00:00,1190.01,AUDIT_DONE
7676,57801,2024-06-01T16:00:00,FAMILY_STATUS,1,11,passed,2024-06-09T16:00:00,181.88,
7677,94353,2024-03-04T18:00:00,BIRTH_CERT,1,96,flagged,2024-04-21T18:00:00,1407.18,AUDIT_DONE
7678,26484,2023-12-09T21:00:00,ID_RENEWAL,2,122,flagged,2024-01-01T21:00:00,817.24,AUDIT_DONE
7679,81176,2023-10-17T15:00:00,BUSINESS_PERMIT,4,6,flagged,2023-11-28T15:00:00,1794.53,AUDIT_DONE
7680,43334,2023-12-06T04:00:00,FAMILY_STATUS,7,58,passed,2024-01-15T04:00:00,174.35,
7681,32938,2023-04-29T07:00:00,ID_RENEWAL,4,174,passed,2023-05-09T07:00:00,110.4,
7682,38119,2023-03-03T06:00:00,FAMILY_STATUS,8,123,passed,2023-05-01T06:00:00,28.39,
7683,20837,2023-05-23T06:00:00,FAMILY_STATUS,6,7,passed,2023-07-11T06:00:00,93.69,
7684,14681,2024-04-29T01:00:00,FAMILY_STATUS,9,136,passed,2024-05-31T01:00:00,101.5,
7685,49900,2023-04-09T12:00:00,BIRTH_CERT,2,80,passed,2023-04-30T12:00:00,167.84,
7686,55346,2023-04-25T22:00:00,FAMILY_STATUS,11,129,passed,2023-06-23T22:00:00,168.13,
7687,35671,2024-04-08T23:00:00,TAX_CERT,5,167,passed,2024-04-29T23:00:00,59.02,
7688,54422,2023-02-27T08:00:00,BIRTH_CERT,1,56,rejected,2023-04-17T08:00:00,2.2,AUDIT_DONE
7689,54982,2023-03-25T16:00:00,ID_RENEWAL,2,93,passed,2023-04-16T16:00:00,197.11,
7690,14378,2024-03-16T04:00:00,BIRTH_CERT,10,39,passed,2024-05-04T04:00:00,167.65,
7691,41484,2023-10-10T19:00:00,BUSINESS_PERMIT,2,146,passed,2023-12-05T19:00:00,153.24,
7692,36828,2023-07-20T07:00:00,BIRTH_CERT,4,18,passed,2023-09-04T07:00:00,197.87,
7693,17771,2024-01-26T23:00:00,TAX_CERT,6,87,passed,2024-03-15T23:00:00,110.28,
7694,48942,2023-05-21T00:00:00,BUSINESS_PERMIT,11,137,passed,2023-07-12T00:00:00,38.0,
7695,46698,2023-06-06T14:00:00,BUSINESS_PERMIT,10,95,passed,2023-08-01T14:00:00,171.69,
7696,23030,2023-11-30T02:00:00,FAMILY_STATUS,9,49,passed,2024-01-14T02:00:00,175.69,
7697,69431,2024-03-21T03:00:00,BIRTH_CERT,11,43,passed,2024-03-30T03:00:00,146.03,
7698,19891,2024-06-02T07:00:00,BUSINESS_PERMIT,5,5,passed,2024-07-29T07:00:00,164.33,
7699,24389,2023-03-03T03:00:00,BUSINESS_PERMIT,12,8,passed,2023-03-24T03:00:00,160.88,
7700,57107,2023-09-05T09:00:00,TAX_CERT,10,145,passed,2023-10-05T09:00:00,35.02,
7701,27206,2023-09-04T19:00:00,BIRTH_CERT,8,83,passed,2023-10-01T19:00:00,98.86,
7702,97915,2024-01-20T03:00:00,ID_RENEWAL,3,170,passed,2024-03-08T03:00:00,199.83,
7703,80741,2023-02-03T04:00:00,ID_RENEWAL,6,147,passed,2023-03-03T04:00:00,167.83,
7704,45044,2023-08-22T10:00:00,ID_RENEWAL,1,164,passed,2023-09-28T10:00:00,29.08,
7705,27872,2024-05-17T11:00:00,TAX_CERT,11,125,rejected,2024-06-09T11:00:00,25.84,AUDIT_DONE
7706,30983,2023-12-21T02:00:00,BUSINESS_PERMIT,11,144,rejected,2024-02-19T02:00:00,1.9,AUDIT_DONE
7707,76916,2023-11-15T05:00:00,FAMILY_STATUS,2,163,passed,2023-12-26T05:00:00,27.9,
7708,74383,2023-03-16T12:00:00,BUSINESS_PERMIT,12,60,rejected,2023-04-10T12:00:00,35.47,AUDIT_DONE
7709,36048,2023-07-11T15:00:00,BIRTH_CERT,11,160,passed,2023-09-08T15:00:00,157.33,
7710,58081,2023-06-04T00:00:00,BUSINESS_PERMIT,6,95,flagged,2023-08-01T00:00:00,1802.94,AUDIT_DONE
7711,38720,2023-01-06T08:00:00,FAMILY_STATUS,6,49,flagged,2023-01-31T08:00:00,1077.25,AUDIT_DONE
7712,28742,2023-10-06T17:00:00,BUSINESS_PERMIT,2,93,rejected,2023-11-14T17:00:00,28.12,AUDIT_DONE
7713,24600,2024-06-12T15:00:00,FAMILY_STATUS,5,75,passed,2024-07-02T15:00:00,134.61,
7714,23928,2023-01-12T04:00:00,ID_RENEWAL,10,6,passed,2023-02-22T04:00:00,4.02,
7715,55132,2023-08-16T19:00:00,FAMILY_STATUS,2,18,passed,2023-09-23T19:00:00,59.93,
7716,43076,2024-04-24T17:00:00,BIRTH_CERT,7,44,passed,2024-05-14T17:00:00,83.26,
7717,49472,2023-11-09T23:00:00,FAMILY_STATUS,12,74,passed,2023-11-29T23:00:00,11.87,
7718,82693,2024-05-05T10:00:00,TAX_CERT,6,6,flagged,2024-05-26T10:00:00,977.39,AUDIT_DONE
7719,69922,2024-06-24T20:00:00,ID_RENEWAL,9,143,passed,2024-07-15T20:00:00,78.83,
7720,28812,2023-12-01T21:00:00,BUSINESS_PERMIT,9,138,flagged,2023-12-22T21:00:00,834.61,AUDIT_DONE
7721,50037,2023-05-05T09:00:00,BUSINESS_PERMIT,7,58,passed,2023-06-15T09:00:00,58.84,
7722,68183,2024-06-16T13:00:00,TAX_CERT,4,162,flagged,2024-07-27T13:00:00,1730.84,AUDIT_DONE
7723,26621,2023-02-23T06:00:00,BUSINESS_PERMIT,3,52,passed,2023-04-19T06:00:00,152.86,
7724,48338,2023-03-04T09:00:00,ID_RENEWAL,10,67,passed,2023-04-10T09:00:00,176.29,
7725,58064,2023-06-13T12:00:00,BIRTH_CERT,6,88,passed,2023-07-06T12:00:00,123.42,
7726,56434,2023-02-21T05:00:00,FAMILY_STATUS,4,64,passed,2023-04-01T05:00:00,101.55,
7727,77659,2023-01-25T10:00:00,BIRTH_CERT,12,175,flagged,2023-03-15T10:00:00,1103.79,AUDIT_DONE
7728,16046,2023-06-30T15:00:00,BIRTH_CERT,4,125,passed,2023-08-13T15:00:00,167.32,
7729,18648,2023-09-23T21:00:00,TAX_CERT,5,128,rejected,2023-11-10T21:00:00,26.71,AUDIT_DONE
7730,63622,2023-05-28T09:00:00,ID_RENEWAL,1,105,passed,2023-06-22T09:00:00,14.34,
7731,71877,2023-08-26T06:00:00,ID_RENEWAL,6,67,passed,2023-09-17T06:00:00,159.27,
7732,35032,2023-06-22T10:00:00,FAMILY_STATUS,6,89,flagged,2023-07-24T10:00:00,1700.14,AUDIT_DONE
7733,24516,2023-05-03T08:00:00,BIRTH_CERT,2,166,passed,2023-06-21T08:00:00,195.61,
7734,94613,2023-02-27T23:00:00,TAX_CERT,8,65,passed,2023-04-17T23:00:00,28.8,
7735,93735,2024-03-15T13:00:00,FAMILY_STATUS,6,35,passed,2024-03-28T13:00:00,73.13,
7736,68693,2023-04-19T18:00:00,FAMILY_STATUS,1,132,flagged,2023-06-14T18:00:00,1904.41,AUDIT_DONE
7737,95253,2023-11-21T21:00:00,BIRTH_CERT,8,71,passed,2024-01-04T21:00:00,69.79,
7738,72265,2023-06-03T11:00:00,TAX_CERT,1,125,passed,2023-06-24T11:00:00,38.06,
7739,33692,2024-03-01T09:00:00,ID_RENEWAL,4,96,flagged,2024-03-15T09:00:00,1076.72,AUDIT_DONE
7740,89660,2023-10-27T12:00:00,FAMILY_STATUS,4,14,passed,2023-11-06T12:00:00,129.77,
7741,38436,2023-07-31T00:00:00,TAX_CERT,5,44,flagged,2023-09-01T00:00:00,1862.03,AUDIT_DONE
7742,46877,2023-09-03T02:00:00,BUSINESS_PERMIT,1,46,passed,2023-10-11T02:00:00,137.6,
7743,52695,2023-09-28T21:00:00,TAX_CERT,5,155,passed,2023-10-19T21:00:00,78.69,
7744,76528,2023-04-12T12:00:00,BIRTH_CERT,1,134,passed,2023-06-11T12:00:00,9.24,
